id,user_name,created_at,text,trendings
1123983568500400129,me_idy,2019-05-02 16:12:19,"#SemogaPuasaTahunIni nggak sendiri lagi.. Tapi, itu cuma ekspetasi 😕 Kenyataannya... Masih JOMBLO!! https://t.co/3TcbJrO8M4",#SemogaPuasaTahunIni
1123983419283845125,robbseptiants,2019-05-02 16:11:44,"#SemogaPuasaTahunIni bisa tahan godaan dari orng², liar, nakal, brutal membuat orang menjadi gempar.",#SemogaPuasaTahunIni
1123983321787195393,natamiayunda,2019-05-02 16:11:21,RT @gryprmna: #SemogaPuasaTahunIni kaga mikirin people we can't have terooos,#SemogaPuasaTahunIni
1123983291210539008,AlFathirAU__,2019-05-02 16:11:13,"#SemogaPuasaTahunIni disehatkan mental dan jasmani, berubah sedikit ke arah yang lebih baik. Aaminn",#SemogaPuasaTahunIni
1123983249364090881,Feriikrnwn_,2019-05-02 16:11:03,#SemogaPuasaTahunIni bukber nya ga wacana semuaa,#SemogaPuasaTahunIni
1123983167424278530,amimidun,2019-05-02 16:10:44,#SemogaPuasaTahunIni #AlasanTetapHidup #BucinWowoCaper #DiskualifikasiYangCurang #TNIPolriJagaIndonesia… https://t.co/4VpRl5UIYN,#SemogaPuasaTahunIni
1123982902260379655,RifdahFatin,2019-05-02 16:09:41,RT @septianiephie: #SemogaPuasaTahunIni aku bisa sepenuhnya hafalin surat 1. Al-Zalzalah 2. Al-'Adiyat 3. Al-Bayyinah 4. Al-'Alaq 5. Asy-S…,#SemogaPuasaTahunIni
1123982843414237184,88kang_luq,2019-05-02 16:09:27,#SemogaPuasaTahunIni presiden nya baru...,#SemogaPuasaTahunIni
1123982552962936841,oom_gondlong,2019-05-02 16:08:17,Gak banyak yang godain pake granita sama ngajakin ke tempat yang ada gorden gantung nya #SemogaPuasaTahunIni,#SemogaPuasaTahunIni
1123982256299827200,Muhamma99729720,2019-05-02 16:07:07,#SemogaPuasaTahunIni bisa menyempurnakan agama bersama Dia Aamiin #aminindonk,#SemogaPuasaTahunIni
1123982256157097984,bangdani1993,2019-05-02 16:07:07,"#SemogaPuasaTahunIni lupa sama kamu, bersikap bodo amat sekalipun kamu senyum paling manispun.... aamiin 🙏🏼",#SemogaPuasaTahunIni
1123982246543798272,Yeyen302,2019-05-02 16:07:04,#SemogaPuasaTahunIni yang disemogakan segera tersemogakan Aamiin.,#SemogaPuasaTahunIni
1123982168097742848,intnwidi,2019-05-02 16:06:46,#SemogaPuasaTahunIni Dipanjangkan umurnya disehatkan jasmani rohaninya diberkahi semua amalan dan ibadahnya disucik… https://t.co/7KXlpbPiqv,#SemogaPuasaTahunIni
1123982098719809537,karinatrisha_,2019-05-02 16:06:29,#SemogaPuasaTahunIni bisa lebi banyak godain orang buat batal puasa :),#SemogaPuasaTahunIni
1123981987667169280,melliyana_memey,2019-05-02 16:06:03,"#SemogaPuasaTahunIni kalo beli kolak pisang modelnya gak kaya aer hujan, encer beud kek gak pake santen 🙈",#SemogaPuasaTahunIni
1123981946357460993,utama_aldhi,2019-05-02 16:05:53,#SemogaPuasaTahunIni dapet takjil gratis selama sebulan penuh.,#SemogaPuasaTahunIni
1123981881429692418,mbambarumahan,2019-05-02 16:05:37,"#SemogaPuasaTahunIni lebaran nya gak ditanya ""Kapan nikah?"" Itu sangat menyebalkan bung",#SemogaPuasaTahunIni
1123981864803479561,ramaryani_,2019-05-02 16:05:33,#SemogaPuasaTahunIni ada dua garis merah di tespack ya pak @IDikri21 biar si kakak ada temennya ❤️ https://t.co/4kQMRvmj2A,#SemogaPuasaTahunIni
1123981817101594624,ketiknamague,2019-05-02 16:05:22,"Pengen ikutan ngetwit, tapi aku Kristen #SemogaPuasaTahunIni",#SemogaPuasaTahunIni
1123981770540683264,ilhamfadhly,2019-05-02 16:05:11,#SemogaPuasaTahunIni dijauhkan dari ojol yang naik motor pelan sambil main hape 🙃,#SemogaPuasaTahunIni
1123981529385000961,pen_sas,2019-05-02 16:04:13,"#SemogaPuasaTahunIni bersih dari tudingan-tudingan, ujaran-ujaran, juga fitnah-fitnah karena beda pilihan capres...",#SemogaPuasaTahunIni
1123981509172633600,Sipaa21628487,2019-05-02 16:04:09,RT @IklimaSandra: #SemogaPuasaTahunIni terhindar dari godaan syaiton yang berwujud manusia yg suka bisikin bukber disiang bolong,#SemogaPuasaTahunIni
1123981437311565825,Sumarih2,2019-05-02 16:03:51,Lontong bakwan masih seribuan harganya #SemogaPuasaTahunIni,#SemogaPuasaTahunIni
1123981392600358912,nilakusumasr,2019-05-02 16:03:41,RT @rizcyuda: #SemogaPuasaTahunIni THR nya double double😅😅,#SemogaPuasaTahunIni
1123981347457048578,melliyana_memey,2019-05-02 16:03:30,"#SemogaPuasaTahunIni gak ketelatan sahur, trus jadi alasan yg haqiqi buat buka tengah hari 😅",#SemogaPuasaTahunIni
1123981224765214721,aryasudarta,2019-05-02 16:03:01,#SemogaPuasaTahunIni sirup marjan kelurin rasa baru. Bosen anying itu itu mulu,#SemogaPuasaTahunIni
1123981171606601728,fazmalika,2019-05-02 16:02:48,RT @rizcyuda: #SemogaPuasaTahunIni THR nya double double😅😅,#SemogaPuasaTahunIni
1123981115302273024,Sipaa21628487,2019-05-02 16:02:35,RT @yogaafnd: #SemogaPuasaTahunIni Bumi damai.... Tapi bohong hiya hiya hiya Karena saya suka konflik...,#SemogaPuasaTahunIni
1123980830320332800,utama_aldhi,2019-05-02 16:01:27,#SemogaPuasaTahunIni iklan Marjan ngga bersambung cape digantung pas bulan puasa.,#SemogaPuasaTahunIni
1123980788352024583,IndraGunners16,2019-05-02 16:01:17,#SemogaPuasaTahunIni bisa sidang,#SemogaPuasaTahunIni
1123980710862315523,anatasyaprd,2019-05-02 16:00:58,"#SemogaPuasaTahunIni buciners tydack make snap di spam sm doi buat saur dahal posisi hp silent/airplane mode:"")",#SemogaPuasaTahunIni
1123980581828796417,Apreldandelion,2019-05-02 16:00:27,#SemogaPuasaTahunIni bersamamu penuh keberkahan 💙,#SemogaPuasaTahunIni
1123980571041062913,agan_apep,2019-05-02 16:00:25,"Malem jum'at terakhir di bulan sya'ban,,malem jum'at depan udah di bulan Ramadhan,,#SemogaPuasaTahunIni lancar dan berkah....Amiiiin",#SemogaPuasaTahunIni
1123980238701121536,iyanradiant,2019-05-02 15:59:06,#SemogaPuasaTahunIni gak ada temen bank cat yang minta anterin ke warkop siang2,#SemogaPuasaTahunIni
1123979814640209922,Lallaan,2019-05-02 15:57:25,"#SemogaPuasaTahunIni dapat mengendalikan kelaperan, kebaperan, kecaperan, kecapean dan kekepoan.",#SemogaPuasaTahunIni
1123979558842138626,SIDbim,2019-05-02 15:56:24,RT @cimolgoreng_: #SemogaPuasaTahunIni Gak cabut sholat tarweh dipertengahan rokaat:3,#SemogaPuasaTahunIni
1123979390709305344,palarjati,2019-05-02 15:55:43,#SemogaPuasaTahunIni puasa full meski cuma ngimpi :v,#SemogaPuasaTahunIni
1123979386200436736,amimidun,2019-05-02 15:55:42,#SemogaPuasaTahunIni #AlasanTetapHidup #BucinWowoCaper #DiskualifikasiYangCurang #TNIPolriJagaIndonesia #memetwit… https://t.co/mGrBmLupHO,#SemogaPuasaTahunIni
1123979086588727303,feripriyadi73,2019-05-02 15:54:31,#SemogaPuasaTahunIni sehat wallafiat,#SemogaPuasaTahunIni
1123978893562667008,afiafifahna,2019-05-02 15:53:45,#SemogaPuasaTahunIni gak ada yg bolong wkwkwk,#SemogaPuasaTahunIni
1123978838097178624,dewydedew,2019-05-02 15:53:32,#SemogaPuasaTahunIni masih sama sama dia sampe lebaran sampe terus terus dan terus😇,#SemogaPuasaTahunIni
1123978760250851328,TiaraEnv,2019-05-02 15:53:13,#SemogaPuasaTahunIni semakin terang benderang arah hati ini dibawa kemana dan jodoh akan segera datang di malam ke 29..aamiin.,#SemogaPuasaTahunIni
1123978757063282690,pakcilek,2019-05-02 15:53:12,#SemogaPuasaTahunIni dapat sk pindah ke jawa,#SemogaPuasaTahunIni
1123978610883420168,norinose,2019-05-02 15:52:38,#SemogaPuasaTahunIni diselamatkan dari pindah tempat setelah beres makan bukber.,#SemogaPuasaTahunIni
1123978597235081220,srardiana,2019-05-02 15:52:34,#SemogaPuasaTahunIni bisa nahan godaan ajakan bukber dari mantan.,#SemogaPuasaTahunIni
1123978573654708224,fchMorules96,2019-05-02 15:52:29,#SemogaPuasaTahunIni Ora misuh misuh yen barang ketlisut,#SemogaPuasaTahunIni
1123978117545066496,kkoooze,2019-05-02 15:50:40,"#SemogaPuasaTahunIni bisa khatam an Qur'an, one day one juz. Aamiin",#SemogaPuasaTahunIni
1123978078701719554,AlfianaLizna,2019-05-02 15:50:31,Bisa fokus ibadah dan menambah keberkahan dalam hidup 😇#SemogaPuasaTahunIni,#SemogaPuasaTahunIni
1123977974401970179,naewlaa,2019-05-02 15:50:06,RT @rizcyuda: #SemogaPuasaTahunIni THR nya double double😅😅,#SemogaPuasaTahunIni
1123977883821670402,Mila93527279,2019-05-02 15:49:44,Dicari Takmir Masjid yang Masih Produktif https://t.co/rw2cVPe1Kj #SemogaPuasaTahunIni #JumatBerkah,#SemogaPuasaTahunIni
1123977614606180352,Ardhalaks,2019-05-02 15:48:40,"Alhamdulillah, selama bulan puasa nanti mojorayung cuma libur 3 hari #SemogaPuasaTahunIni",#SemogaPuasaTahunIni
1123977443897958401,adiati2202,2019-05-02 15:47:59,#SemogaPuasaTahunIni tidak tahun lalu apalagi lalu lagi,#SemogaPuasaTahunIni
1123977399840989187,Imam_afandi48,2019-05-02 15:47:49,#SemogaPuasaTahunIni Khatam Al Qur'an 30 juz dan lebih baik dari sebelumnya. Aamiin,#SemogaPuasaTahunIni
1123977362570457088,melliyana_memey,2019-05-02 15:47:40,#SemogaPuasaTahunIni gak usah ngantri buat minta tanda tangan imam taraweh di buku Rhamadhan,#SemogaPuasaTahunIni
1123977289581068290,apiem_,2019-05-02 15:47:22,"#SemogaPuasaTahunIni gak ada lagi yang siang bolong ngajak ke warteg apa beli es diem diem, karna temen temen pada kerja",#SemogaPuasaTahunIni
1123977280664084480,MuhammadNaofal7,2019-05-02 15:47:20,Di bulan puasa itu yg paling sulit jaga ucapan dari pada puasanya sendiri 😅😅😅 #SemogaPuasaTahunIni,#SemogaPuasaTahunIni
1123977233708855296,Mall96069241,2019-05-02 15:47:09,#SemogaPuasaTahunIni kalo Dateng bulan jangan di jam jam 17.45. Itu udah mepet banget Astagfirullahh :'),#SemogaPuasaTahunIni
1123977099734388738,nisafarkhat_,2019-05-02 15:46:37,#SemogaPuasaTahunIni bisa lebih banyak waktu buat family time 💛,#SemogaPuasaTahunIni
1123976806451896320,DHaerunissa,2019-05-02 15:45:27,#semogapuasatahunini gaada lagi es teajus yang berkeliaran,#SemogaPuasaTahunIni
1123976574079045634,darmawanpro,2019-05-02 15:44:32,#SemogaPuasaTahunIni gak jomblo..,#SemogaPuasaTahunIni
1123976206523748352,dktmzktks,2019-05-02 15:43:04,#SemogaPuasaTahunIni lancar dan bahagia,#SemogaPuasaTahunIni
1123976202048479234,yuliawijayantii,2019-05-02 15:43:03,#SemogaPuasaTahunIni ada yang bangunin.,#SemogaPuasaTahunIni
1123975931331272705,S45Uud,2019-05-02 15:41:59,Nawaitu #SemogaPuasaTahunIni,#SemogaPuasaTahunIni
1123975701969952769,andiny3,2019-05-02 15:41:04,#AlasanTetapHidup #SemogaPuasaTahunIni https://t.co/Sv73GmGFfR,#SemogaPuasaTahunIni
1123975586605613061,AngginiAlin,2019-05-02 15:40:36,#SemogaPuasaTahunIni berkah ya Allah,#SemogaPuasaTahunIni
1123975175412899840,sitihidayah38,2019-05-02 15:38:58,#SemogaPuasaTahunIni kebaikan selalu menyertaiku 💕,#SemogaPuasaTahunIni
1123975094005633030,maxgeng044,2019-05-02 15:38:39,"#SemogaPuasaTahunIni menjadikan Indonesia semakin maju, Pancasila semakin dicintai dan muncul rasa syukur sebagai s… https://t.co/83zaNHdNbG",#SemogaPuasaTahunIni
1123975066251857920,AlVirgy,2019-05-02 15:38:32,#SemogaPuasaTahunIni bisa BANGGAIN ortu dengan cara mempersembahkan hasil ujian nasional yang terbaik,#SemogaPuasaTahunIni
1123974836018143232,NamaGueRizki,2019-05-02 15:37:38,RT @gryprmna: #SemogaPuasaTahunIni kaga mikirin people we can't have terooos,#SemogaPuasaTahunIni
1123974663602868227,anak_pejabatt,2019-05-02 15:36:56,#SemogaPuasaTahunIni banyak yang ngajakin bukber,#SemogaPuasaTahunIni
1123974563006767104,SusuKedelai17,2019-05-02 15:36:32,#SemogaPuasaTahunIni Dapet rejeki berupa lupa kalau puasa Aminnnn,#SemogaPuasaTahunIni
1123974412951277569,dfkrisrera,2019-05-02 15:35:57,"#SemogaPuasaTahunIni lancar dan berkah, Aamiin",#SemogaPuasaTahunIni
1123974299717652482,terrajut,2019-05-02 15:35:30,"#SemogaPuasaTahunIni ga seperti tahun sebelumnya , yang mana ketika puasa berakhir , kisah cinta juga berakhir .",#SemogaPuasaTahunIni
1123974092883931136,klaranalarita,2019-05-02 15:34:40,"#SemogaPuasaTahunIni bisa full ibadah, full taraweh, khatam Al-Quran, sholat tepat waktu, melakukan hal2 baik lainn… https://t.co/qIzIDYUctP",#SemogaPuasaTahunIni
1123973845340368904,anisahJe,2019-05-02 15:33:41,RT @BSeptipratiwi: #SemogaPuasaTahunIni yang jomblo semakin 1. Tabah 2. Tabah 3. Tabah 4. Ikhlas 5. Ikhlas 6. Ikhlas 7. Ngenes 8. Ngeness 9…,#SemogaPuasaTahunIni
1123973802524913667,abdullabss11,2019-05-02 15:33:31,"#SemogaPuasaTahunIni yg ngajak bukber nggak ada yg bilang ""Terserah elu gw mah ikutin aja"" , . . MUNAFIK !!!",#SemogaPuasaTahunIni
1123973695809249282,fdrksptn,2019-05-02 15:33:06,#SemogaPuasaTahunIni tidak bucin dan banyak teman yg ngajak bukber. Amin,#SemogaPuasaTahunIni
1123973599386308609,ANovianthi,2019-05-02 15:32:43,#SemogaPuasaTahunIni lebih baik lagi dari tahun kemarin...Amiiin,#SemogaPuasaTahunIni
1123973477713764355,nanaalkhadri,2019-05-02 15:32:14,#SemogaPuasaTahunIni bisa full tamat 😂 bisa bukber bareng alumni.. ga bareng mantan😁,#SemogaPuasaTahunIni
1123973353981788162,rizki_igun,2019-05-02 15:31:44,"#SemogaPuasaTahunIni dagangan ibuk lancar, &amp; laris.",#SemogaPuasaTahunIni
1123973345484201986,faizalfsyh_,2019-05-02 15:31:42,"RT @faizalfsyh_: #SemogaPuasaTahunIni saya diberi kesehatan dan dipanjangkan umurnya, dan puasa tahun ini diberikan kelancaran dan semoga i…",#SemogaPuasaTahunIni
1123973313250963456,EuisHalim,2019-05-02 15:31:34,"#SemogaPuasaTahunIni rejeki lancar, sekeluarga sehat semua dilindungi dari org2 jahat aamiin 🤲",#SemogaPuasaTahunIni
1123973242677604357,dindaa_pra,2019-05-02 15:31:18,#SemogaPuasaTahunIni ga cuma 10 hari dirumah :(,#SemogaPuasaTahunIni
1123973038637232131,dheautami15,2019-05-02 15:30:29,"#SemogaPuasaTahunIni adzan magribnya cepet , imsaknya lama",#SemogaPuasaTahunIni
1123972573514141699,AzkyaJ,2019-05-02 15:28:38,#SemogaPuasaTahunIni Seindah hal layah anganku berbuka denganmu wkwk https://t.co/Pku7om4bgo,#SemogaPuasaTahunIni
1123972551326273536,Jjaneds,2019-05-02 15:28:33,#SemogaPuasaTahunIni menjadi Ramadhan berkah untuk cinta kita yang mulai merekah ❤️😊,#SemogaPuasaTahunIni
1123972425333526528,ayiiimm,2019-05-02 15:28:03,#SemogaPuasaTahunIni lancar dan masaknya enak gak kurang bumbu karena perdana puasa bareng suami :),#SemogaPuasaTahunIni
1123972364801314816,HanggitaPratama,2019-05-02 15:27:48,#SemogaPuasaTahunIni masi ada temen main abis subuh 😌,#SemogaPuasaTahunIni
1123972232538095622,akusiapayak,2019-05-02 15:27:17,#SemogaPuasaTahunIni jadwal bukber lebih dikit;(,#SemogaPuasaTahunIni
1123972176225370113,NengsihRiyanti2,2019-05-02 15:27:03,#SemogaPuasaTahunIni Tahun terakhir menjomblo. Eaaa.. 😂,#SemogaPuasaTahunIni
1123972104884576258,NengsihRiyanti2,2019-05-02 15:26:46,#SemogaPuasaTahunIni Bisa full untuk sholat tarawih jamaah di masjid. Serta bisa khatam qur'an. Aamiin...,#SemogaPuasaTahunIni
1123972087687856130,akusiapayak,2019-05-02 15:26:42,#SemogaPuasaTahunIni bisa berkumpul bersama orang-orang tercinta,#SemogaPuasaTahunIni
1123971992602992641,akusiapayak,2019-05-02 15:26:20,#SemogaPuasaTahunIni selalu diberikan kesehatan.,#SemogaPuasaTahunIni
1123971910835085312,cumabestfriend,2019-05-02 15:26:00,RT @akubucinmu: #SemogaPuasaTahunIni ada yang bangunin sahur lewat telpon :),#SemogaPuasaTahunIni
1123971871886725126,NengsihRiyanti2,2019-05-02 15:25:51,#SemogaPuasaTahunIni Full puasanya. Walaubisa dibilang nggak mungkin. Tamu pasti hadiree.. 😂😂,#SemogaPuasaTahunIni
1123971820435267585,akusiapayak,2019-05-02 15:25:39,#SemogaPuasaTahunIni lebih baik dari tahun sebelumnya:),#SemogaPuasaTahunIni
1123971800268988425,NacuyRudini,2019-05-02 15:25:34,#SemogaPuasaTahunIni full!!!,#SemogaPuasaTahunIni
1123971675203223557,bagus_ria,2019-05-02 15:25:04,#SemogaPuasaTahunIni berat badanku tidal turun 😂,#SemogaPuasaTahunIni
1123971658753114114,Mila93527279,2019-05-02 15:25:00,Selama Ramadhan Telkomsel akan Berbagi Takjil 24 Ton Kurma https://t.co/6LwfAer039 #SemogaPuasaTahunIni,#SemogaPuasaTahunIni
1123971558433853441,derositasari,2019-05-02 15:24:36,"Coba ngetwit gini : “Saya lagi nyari pendamping hidup, kali ada yg ngajak taaruf” Pasti ga bakalan viral 😂 #SemogaPuasaTahunIni",#SemogaPuasaTahunIni
1123971504126025729,haditandian24,2019-05-02 15:24:23,#SemogaPuasaTahunIni tidak salah menitipkan perasaan seperti yang dilakukan puasa tahun lalu sampai sekarang :((,#SemogaPuasaTahunIni
1123971336492154881,akubucinmu,2019-05-02 15:23:43,RT @akubucinmu: #SemogaPuasaTahunIni ada yang bangunin sahur lewat telpon :),#SemogaPuasaTahunIni
1123971293332803588,_agustp,2019-05-02 15:23:33,#SemogaPuasaTahunIni shalat trawih full sampe 29hari!!,#SemogaPuasaTahunIni
1123971088403312640,handbodylotion_,2019-05-02 15:22:44,"#SemogaPuasaTahunIni jodoh terlihat , pingin loh dibangunin doi sahur kagak toa masjid mulu. Cempreng bapak. •Ing… https://t.co/0VwWgPWqLe",#SemogaPuasaTahunIni
1123971017620316162,henda_07,2019-05-02 15:22:27,#SemogaPuasaTahunIni gak bolong puasanya..!!,#SemogaPuasaTahunIni
1123970937798447104,Tomiapr,2019-05-02 15:22:08,#SemogaPuasaTahunIni terakhir sendirinya 😇😇,#SemogaPuasaTahunIni
1123970937735581698,nuni_ratnasari,2019-05-02 15:22:08,#SemogaPuasaTahunIni full 1 bulan gk dpt M*ns dan positif hamil anak ke 2 😇🙏,#SemogaPuasaTahunIni
1123970814867574786,annaaiueoh,2019-05-02 15:21:39,"#SemogaPuasaTahunIni semua keluarga sehat wal afiat, making berkah umurnya, aamiin.",#SemogaPuasaTahunIni
1123970720764239873,YanuArosyid,2019-05-02 15:21:16,#SemogaPuasaTahunIni bisa kumpul bareng keluarga😥 tapi belom bisa karna saya ditanah rantau😭,#SemogaPuasaTahunIni
1123970695862595584,BSeptipratiwi,2019-05-02 15:21:10,#SemogaPuasaTahunIni yang jomblo semakin 1. Tabah 2. Tabah 3. Tabah 4. Ikhlas 5. Ikhlas 6. Ikhlas 7. Ngenes 8. Ngen… https://t.co/b2Z2JsOGoZ,#SemogaPuasaTahunIni
1123970503650234369,rakyatjelita,2019-05-02 15:20:25,#SemogaPuasaTahunIni gak banyak acara bukber krn udah gak di surabaya dan lost my job.,#SemogaPuasaTahunIni
1123970491407065088,hynzaenardi,2019-05-02 15:20:22,#SemogaPuasaTahunIni menjadi keberkahan untuk menjalankan UAS :))))),#SemogaPuasaTahunIni
1123970379536580609,ArkanHidayat3,2019-05-02 15:19:55,#SemogaPuasaTahunIni tidak seperti puasa tahun kmrin https://t.co/rwA74FMu0u,#SemogaPuasaTahunIni
1123970067165863936,chndraaf,2019-05-02 15:18:41,"#SemogaPuasaTahunIni bisa kumpul dengan teman-teman bercerita tentang sekarang dimana, sibuk apa, dan bercanda bers… https://t.co/aIb2S6WXUr",#SemogaPuasaTahunIni
1123970032294350849,Fznd_,2019-05-02 15:18:32,"#SemogaPuasaTahunIni sahur, buka, itu notif chat dari kamu, bukan dari go food dll.",#SemogaPuasaTahunIni
1123969706661171200,wegaxanana,2019-05-02 15:17:15,#SemogaPuasaTahunIni berkah Ya ALLAH..,#SemogaPuasaTahunIni
1123969589388378115,raisaahmr,2019-05-02 15:16:47,"#SemogaPuasaTahunIni aku bisa move on dari realita kalo dulu kita suka curi2 pandang waktu taraweh, lambat lambatin… https://t.co/X18w85NvNP",#SemogaPuasaTahunIni
1123969561768988674,asxlam,2019-05-02 15:16:40,RT @ID_Velora: [West Movie] A Vigilante (2018) Follow IG https://t.co/vsZ4kS1DzY Google Drive: https://t.co/O97DZjCaY5 #SemogaPuasaTahun…,#SemogaPuasaTahunIni
1123969540055085059,qqpokerdomino1,2019-05-02 15:16:35,"baut teman-teman yang pada mau puasa, selamat datang ramadhan, selamat beribadah puasa ya.. #SemogaPuasaTahunIni… https://t.co/0VMg9QjHTh",#SemogaPuasaTahunIni
1123969368189296647,muhammadetra,2019-05-02 15:15:54,"#SemogaPuasaTahunIni ga batal, karna aku batal terus masuk hati kamu udah keduluan sama dia😊",#SemogaPuasaTahunIni
1123969319984140293,Tomiapr,2019-05-02 15:15:42,#SemogaPuasaTahunIni lebih baik dari sebelumnya.,#SemogaPuasaTahunIni
1123969194385715206,AndisCici,2019-05-02 15:15:12,"#SemogaPuasaTahunIni gw jomblo lagiii :""",#SemogaPuasaTahunIni
1123969161862971393,hallo_san,2019-05-02 15:15:05,"Terhindar dari temen yang ngajak maen disiang bolong;"" biar ga godin hehe #SemogaPuasaTahunIni",#SemogaPuasaTahunIni
1123969145740177411,creamyfakesoulx,2019-05-02 15:15:01,#SemogaPuasaTahunIni cuacanya ngga panas panas amat jadi ga mager keluar rumah,#SemogaPuasaTahunIni
1123968957315260416,dyaah_ahmad,2019-05-02 15:14:16,#SemogaPuasaTahunIni kuat nahan godaan esteh 🙈,#SemogaPuasaTahunIni
1123968887324856323,C_trexx,2019-05-02 15:13:59,"Bisa lbih baik lgi dlm sgla hal,.dan trkabulkan sgala hrapan2 #SemogaPuasaTahunIni",#SemogaPuasaTahunIni
1123968844815568896,yllksty,2019-05-02 15:13:49,#SemogaPuasaTahunIni aku dapet jodoh amiin 😅,#SemogaPuasaTahunIni
1123968817846206464,rakyatjelita,2019-05-02 15:13:43,#SemogaPuasaTahunIni tidak ada tayangan bugil lagi di #GameofThrones . Daenerys jangan maksa masuk ke kobaran api l… https://t.co/7YoC6cPkqk,#SemogaPuasaTahunIni
1123968500970684416,guguranhujan,2019-05-02 15:12:27,RT @RYLxYOYO: #SemogaPuasaTahunIni saya dapet hidayah🙏,#SemogaPuasaTahunIni
1123968293348564995,RYLxYOYO,2019-05-02 15:11:38,#SemogaPuasaTahunIni saya dapet hidayah🙏,#SemogaPuasaTahunIni
1123968229876146177,KangAsepMAlip,2019-05-02 15:11:22,"akibat sedikit makanasi pake sambelterasi akhirnya jadi over halusinasi,, 😂Wkwkwkwk,, #SemogaPuasaTahunIni lancar… https://t.co/CCPY4AIS1q",#SemogaPuasaTahunIni
1123968133671325698,Erryansyah23,2019-05-02 15:11:00,Bantu aku untuk kuat.😁😊😉 #SemogaPuasaTahunIni -aamiinnn😉,#SemogaPuasaTahunIni
1123968016910377024,Bagusgus123,2019-05-02 15:10:32,#SemogaPuasaTahunIni Ada yang bangunin sahur,#SemogaPuasaTahunIni
1123968007502487552,sisil_afina,2019-05-02 15:10:29,#SemogaPuasaTahunIni bisa kebayar semua utangnya dengan cepat!!! Aamiin,#SemogaPuasaTahunIni
1123967972681441282,syaichuumar,2019-05-02 15:10:21,#SemogaPuasaTahunIni duit gajian cukup buat memenuhi acara buka bersama selama sebulan full.,#SemogaPuasaTahunIni
1123967867064549378,donadunn10,2019-05-02 15:09:56,#SemogaPuasaTahunIni fulll bgtt;((,#SemogaPuasaTahunIni
1123967664005758979,Umaymaya5,2019-05-02 15:09:08,RT @septianiephie: #SemogaPuasaTahunIni aku bisa sepenuhnya hafalin surat 1. Al-Zalzalah 2. Al-'Adiyat 3. Al-Bayyinah 4. Al-'Alaq 5. Asy-S…,#SemogaPuasaTahunIni
1123967658741858304,AhyasSyarif,2019-05-02 15:09:06,A new WhatsApp Group means a new nightmare is coming. #SemogaPuasaTahunIni nggak ada lagi orang asal masuk2in ke g… https://t.co/aUbJXvjaun,#SemogaPuasaTahunIni
1123967634540847105,Martabaktahuu,2019-05-02 15:09:01,RT @dylanariansyah: Sampe ngarang tanda tangan Khotib/Imam karna malas ngantri wkwk #SemogaPuasaTahunIni https://t.co/rmPE1UBtgU,#SemogaPuasaTahunIni
1123967376347881472,yourteaabreak,2019-05-02 15:07:59,#SemogaPuasaTahunIni bisa dikuatkan dalam segala hal. barokah.,#SemogaPuasaTahunIni
1123967368747802626,dkukukis,2019-05-02 15:07:57,Bismillah #SemogaPuasaTahunIni dpt menjalankan dg baik khusuk lancar. Dan jg banyak orderan kue kering/ kukis leba… https://t.co/bwJM8YQdob,#SemogaPuasaTahunIni
1123967344559230976,febiollads,2019-05-02 15:07:51,#SemogaPuasaTahunIni semoga setan dalam diri berkurang,#SemogaPuasaTahunIni
1123967293346729986,rikanazh,2019-05-02 15:07:39,#SemogaPuasaTahunIni jodohku ga ditikung orang,#SemogaPuasaTahunIni
1123967150945964033,bimasatriaadit,2019-05-02 15:07:05,"#SemogaPuasaTahunIni dapet panggilan kerjaan, udah 1 bulan aku nganggur bngst :(",#SemogaPuasaTahunIni
1123967120063311874,pudicamimosaa,2019-05-02 15:06:58,#SemogaPuasaTahunIni hujan do it biar bisa ikut semua bukber wkwk,#SemogaPuasaTahunIni
1123966972847431681,EMMARIANIE,2019-05-02 15:06:23,"#SemogaPuasaTahunIni dapat berkah dan hidayah,dapat berjalan dengan lancar dan baik,dan tidak ada godaan dan tergoda matanya",#SemogaPuasaTahunIni
1123966924134801409,pudicamimosaa,2019-05-02 15:06:11,#SemogaPuasaTahunIni full biar gak kepikiran ngganti puasa.,#SemogaPuasaTahunIni
1123966804248989696,Hindra_Kusuma,2019-05-02 15:05:43,#SemogaPuasaTahunIni ada yg bangunin dan masakin,#SemogaPuasaTahunIni
1123966547935027208,fayzoke,2019-05-02 15:04:41,"#SemogaPuasaTahunIni pada ketemu jodoh buat kawin dibulan idul adha,jadwal KUA padat dibulan syawal 😂😂",#SemogaPuasaTahunIni
1123966537470291977,UswatunAnida,2019-05-02 15:04:39,#SemogaPuasaTahunIni selalu dikasih kekuatan untuk menghadapi cobaan hidup.,#SemogaPuasaTahunIni
1123966440896249856,Diahpratiwii17,2019-05-02 15:04:16,"#SemogaPuasaTahunIni terhindar dari obrolan buka puasa bersama di grup yang isinya ""gue ikut aja tanggal berapa"" pa… https://t.co/9phw3oOV4Q",#SemogaPuasaTahunIni
1123966351394136066,Dwirestianii,2019-05-02 15:03:55,#SemogaPuasaTahunIni aku di hindarkan dari orang yg suka ngajak bukber tpi cuma wacana sampe lebaran 😂🙏,#SemogaPuasaTahunIni
